,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
276,p,13.45,3,1,10,0,3,15,7,15.84,16.16,1,2,7,1,7,1,3,15,7,3
277,p,14.42,2,4,6,0,3,15,7,17.03,16.57,1,2,7,1,7,1,3,15,7,3
278,p,15.6,3,1,6,0,3,15,7,18.06,18.83,1,2,7,1,7,1,5,15,7,1
279,p,10.58,2,4,10,0,3,15,7,16.33,15.53,1,2,7,1,7,1,3,15,7,3
280,p,17.58,2,4,6,0,3,15,7,19.35,19.66,1,2,7,1,7,1,3,15,7,3
281,p,15.6,2,4,10,0,3,15,7,17.83,16.89,1,2,7,1,7,1,5,15,7,3
282,p,16.68,2,4,6,0,3,15,7,17.19,17.11,1,2,7,1,7,1,5,15,7,2
283,p,15.66,3,4,10,0,3,15,7,18.24,18.33,1,2,7,1,7,1,5,15,7,2
284,p,12.18,3,4,10,0,3,15,7,16.56,16.18,1,2,7,1,7,1,5,15,7,2
285,p,15.71,3,1,6,0,3,15,7,18.02,17.98,1,2,7,1,7,1,3,15,7,2
286,p,14.73,2,4,6,0,3,15,7,16.95,17.14,1,2,7,1,7,1,3,15,7,3
287,p,12.42,3,4,6,0,3,15,7,18.01,17.71,1,2,7,1,7,1,5,15,7,1
288,p,18.68,2,4,10,0,3,15,7,18.63,19.09,1,2,7,1,7,1,5,15,7,1
289,p,16.82,3,4,10,0,3,15,7,17.78,18.03,1,2,7,1,7,1,3,15,7,2
290,p,15.35,3,4,6,0,3,15,7,17.27,17.54,1,2,7,1,7,1,5,15,7,3
291,p,14.34,3,4,10,0,3,15,7,16.02,15.99,1,2,7,1,7,1,5,15,7,3
292,p,13.99,2,1,6,0,3,15,7,15.42,15.85,1,2,7,1,7,1,3,15,7,1
293,p,16.46,3,1,10,0,3,15,7,17.29,16.9,1,2,7,1,7,1,5,15,7,2
294,p,15.72,3,1,6,0,3,15,7,17.88,16.98,1,2,7,1,7,1,5,15,7,1
295,p,15.73,2,4,10,0,3,15,7,18.6,17.93,1,2,7,1,7,1,3,15,7,2
296,p,14.81,2,4,6,0,3,15,7,18.52,18.29,1,2,7,1,7,1,5,15,7,3
297,p,16.51,2,1,6,0,3,15,7,17.86,17.96,1,2,7,1,7,1,3,15,7,2
298,p,14.05,2,1,6,0,3,15,7,17.88,17.45,1,2,7,1,7,1,5,15,7,2
299,p,13.23,3,1,6,0,3,15,7,16.41,16.39,1,2,7,1,7,1,5,15,7,1
300,p,13.68,2,4,6,0,3,15,7,18.15,18.21,1,2,7,1,7,1,3,15,7,2
301,p,15.42,3,4,6,0,3,15,7,18.08,17.78,1,2,7,1,7,1,5,15,7,3
302,p,15.37,3,4,10,0,3,15,7,17.01,17.29,1,2,7,1,7,1,3,15,7,1
303,p,17.31,2,1,6,0,3,15,7,16.94,18.47,1,2,7,1,7,1,5,15,7,2
304,p,14.84,3,4,10,0,3,15,7,16.79,18.0,1,2,7,1,7,1,3,15,7,3
305,p,13.95,3,1,10,0,3,15,7,17.11,16.94,1,2,7,1,7,1,3,15,7,3
306,p,13.43,3,1,6,0,3,15,7,16.88,17.61,1,2,7,1,7,1,3,15,7,1
307,p,16.39,2,1,6,0,3,15,7,18.94,18.58,1,2,7,1,7,1,3,15,7,1
308,p,11.7,2,4,10,0,3,15,7,16.01,16.33,1,2,7,1,7,1,3,15,7,1
309,p,12.6,2,1,10,0,3,15,7,17.81,15.5,1,2,7,1,7,1,5,15,7,3
310,p,16.16,3,1,10,0,3,15,7,16.73,16.79,1,2,7,1,7,1,5,15,7,1
311,p,12.67,2,1,10,0,3,15,7,15.68,15.29,1,2,7,1,7,1,3,15,7,2
312,p,15.52,2,1,10,0,3,15,7,16.95,17.44,1,2,7,1,7,1,3,15,7,1
313,p,15.26,2,1,10,0,3,15,7,18.99,18.03,1,2,7,1,7,1,5,15,7,3
314,p,16.2,2,1,6,0,3,15,7,17.39,17.53,1,2,7,1,7,1,5,15,7,1
315,p,16.82,3,4,6,0,3,15,7,17.81,16.9,1,2,7,1,7,1,5,15,7,2
316,p,15.27,3,4,6,0,3,15,7,17.17,16.97,1,2,7,1,7,1,5,15,7,1
317,p,12.1,3,1,10,0,3,15,7,16.25,17.06,1,2,7,1,7,1,3,15,7,3
318,p,14.28,2,1,6,0,3,15,7,17.77,17.12,1,2,7,1,7,1,5,15,7,1
319,p,15.03,3,1,10,0,3,15,7,16.71,16.74,1,2,7,1,7,1,3,15,7,2
320,p,18.1,2,1,6,0,3,15,7,18.35,18.7,1,2,7,1,7,1,3,15,7,3
321,p,16.69,3,1,10,0,3,15,7,17.0,17.45,1,2,7,1,7,1,5,15,7,3
322,p,11.3,2,4,10,0,3,15,7,15.69,16.34,1,2,7,1,7,1,3,15,7,1
323,p,14.66,3,1,6,0,3,15,7,16.73,15.27,1,2,7,1,7,1,3,15,7,2
324,p,13.99,3,4,6,0,3,15,7,16.71,16.23,1,2,7,1,7,1,5,15,7,1
325,p,13.62,3,4,6,0,3,15,7,17.6,17.3,1,2,7,1,7,1,3,15,7,2
326,p,14.49,3,1,6,0,3,15,7,16.77,17.22,1,2,7,1,7,1,3,15,7,3
327,p,14.16,2,1,6,0,3,15,7,16.44,17.34,1,2,7,1,7,1,3,15,7,3
328,p,18.89,2,1,10,0,3,15,7,18.23,17.94,1,2,7,1,7,1,5,15,7,2
329,p,13.03,2,4,10,0,3,15,7,16.72,16.85,1,2,7,1,7,1,5,15,7,1
330,p,12.8,2,1,6,0,3,15,7,16.48,16.24,1,2,7,1,7,1,3,15,7,1
331,p,13.7,2,1,6,0,3,15,7,17.84,17.91,1,2,7,1,7,1,3,15,7,1
332,p,14.42,2,4,10,0,3,15,7,18.2,18.06,1,2,7,1,7,1,3,15,7,1
333,p,14.45,2,1,10,0,3,15,7,17.44,17.25,1,2,7,1,7,1,3,15,7,1
334,p,16.11,3,1,6,0,3,15,7,17.95,18.61,1,2,7,1,7,1,5,15,7,2
335,p,15.61,2,1,6,0,3,15,7,17.62,17.79,1,2,7,1,7,1,3,15,7,3
336,p,14.93,2,4,10,0,3,15,7,17.71,18.23,1,2,7,1,7,1,3,15,7,3
337,p,15.58,3,1,6,0,3,15,7,18.14,17.96,1,2,7,1,7,1,3,15,7,1
338,p,15.98,2,4,6,0,3,15,7,18.08,18.66,1,2,7,1,7,1,5,15,7,2
339,p,15.62,3,4,10,0,3,15,7,18.48,17.75,1,2,7,1,7,1,5,15,7,1
340,p,16.79,2,1,6,0,3,15,7,17.98,16.76,1,2,7,1,7,1,3,15,7,2
341,p,13.6,3,4,10,0,3,15,7,16.32,16.09,1,2,7,1,7,1,3,15,7,1
342,p,15.3,3,4,6,0,3,15,7,19.02,18.84,1,2,7,1,7,1,3,15,7,3
343,p,16.08,3,1,10,0,3,15,7,17.33,18.09,1,2,7,1,7,1,3,15,7,2
344,p,13.43,2,4,6,0,3,15,7,17.1,17.25,1,2,7,1,7,1,5,15,7,3
345,p,16.24,2,4,10,0,3,15,7,17.45,17.78,1,2,7,1,7,1,5,15,7,2
346,p,16.78,3,4,10,0,3,15,7,17.81,17.92,1,2,7,1,7,1,3,15,7,1
347,p,16.26,3,4,10,0,3,15,7,17.31,17.3,1,2,7,1,7,1,3,15,7,2
348,p,12.59,2,4,6,0,3,15,7,15.47,15.77,1,2,7,1,7,1,5,15,7,3
349,p,16.68,2,4,6,0,3,15,7,19.01,17.55,1,2,7,1,7,1,5,15,7,2
350,p,14.89,3,4,10,0,3,15,7,18.57,17.73,1,2,7,1,7,1,3,15,7,2
351,p,14.72,2,1,10,0,3,15,7,17.66,18.03,1,2,7,1,7,1,3,15,7,3
352,p,13.59,2,4,10,0,3,15,7,17.57,18.17,1,2,7,1,7,1,3,15,7,3
353,p,16.07,2,1,10,0,3,15,7,17.23,17.76,1,2,7,1,7,1,5,15,7,1
354,p,6.87,2,1,0,0,3,15,7,6.88,13.64,7,2,7,1,7,1,5,15,7,2
355,p,8.59,5,1,0,0,3,15,7,9.15,17.34,7,2,7,1,7,1,5,15,7,2
356,p,5.95,5,1,0,0,3,15,7,7.54,12.73,7,2,7,1,7,1,5,15,7,1
357,p,6.51,2,1,0,0,3,15,7,6.8,12.92,7,2,7,1,7,1,5,15,7,2
358,p,7.66,2,1,0,0,3,15,7,8.55,14.98,7,2,7,1,7,1,5,15,7,2
359,p,6.4,2,1,0,0,3,15,7,7.68,14.68,7,2,7,1,7,1,5,15,7,1
360,p,7.06,5,1,0,0,3,15,7,7.26,12.03,7,2,7,1,7,1,5,15,7,1
361,p,6.32,2,1,0,0,3,15,7,7.66,15.84,7,2,7,1,7,1,5,15,7,2
362,p,8.8,2,1,0,0,3,15,7,8.44,16.56,7,2,7,1,7,1,5,15,7,1
363,p,7.5,5,1,0,0,3,15,7,6.37,11.75,7,2,7,1,7,1,5,15,7,1
364,p,6.44,5,1,0,0,3,15,7,7.61,13.59,7,2,7,1,7,1,5,15,7,1
365,p,6.64,5,1,0,0,3,15,7,7.14,12.48,7,2,7,1,7,1,5,15,7,2
366,p,6.93,2,1,0,0,3,15,7,7.99,14.23,7,2,7,1,7,1,5,15,7,1
367,p,8.23,2,1,0,0,3,15,7,8.2,15.67,7,2,7,1,7,1,5,15,7,2
368,p,7.37,2,1,0,0,3,15,7,7.8,13.6,7,2,7,1,7,1,5,15,7,2
369,p,8.49,5,1,0,0,3,15,7,8.35,15.7,7,2,7,1,7,1,5,15,7,1
370,p,7.05,2,1,0,0,3,15,7,8.63,16.79,7,2,7,1,7,1,5,15,7,2
371,p,5.92,2,1,0,0,3,15,7,7.47,12.44,7,2,7,1,7,1,5,15,7,1
372,p,8.91,2,1,0,0,3,15,7,9.11,16.66,7,2,7,1,7,1,5,15,7,1
373,p,8.71,2,1,0,0,3,15,7,8.8,16.46,7,2,7,1,7,1,5,15,7,1
374,p,8.79,2,1,0,0,3,15,7,8.71,16.44,7,2,7,1,7,1,5,15,7,1
375,p,7.09,5,1,0,0,3,15,7,7.97,11.93,7,2,7,1,7,1,5,15,7,2
376,p,8.08,2,1,0,0,3,15,7,8.22,16.67,7,2,7,1,7,1,5,15,7,1
377,p,7.63,2,1,0,0,3,15,7,7.97,13.44,7,2,7,1,7,1,5,15,7,1
378,p,6.39,2,1,0,0,3,15,7,8.03,13.86,7,2,7,1,7,1,5,15,7,1
379,p,6.86,2,1,0,0,3,15,7,8.04,16.3,7,2,7,1,7,1,5,15,7,1
380,p,8.85,5,1,0,0,3,15,7,8.58,15.18,7,2,7,1,7,1,5,15,7,2
381,p,7.73,5,1,0,0,3,15,7,9.09,16.3,7,2,7,1,7,1,5,15,7,2
382,p,5.84,2,1,0,0,3,15,7,8.14,14.47,7,2,7,1,7,1,5,15,7,1
383,p,6.5,5,1,0,0,3,15,7,8.46,16.14,7,2,7,1,7,1,5,15,7,2
384,p,6.58,2,1,0,0,3,15,7,7.82,14.05,7,2,7,1,7,1,5,15,7,1
385,p,7.2,2,1,0,0,3,15,7,7.69,15.52,7,2,7,1,7,1,5,15,7,2
386,p,5.55,2,1,0,0,3,15,7,7.19,12.25,7,2,7,1,7,1,5,15,7,2
387,p,6.63,2,1,0,0,3,15,7,7.95,15.63,7,2,7,1,7,1,5,15,7,2
388,p,6.83,2,1,0,0,3,15,7,7.8,16.88,7,2,7,1,7,1,5,15,7,1
389,p,6.3,5,1,0,0,3,15,7,7.86,13.85,7,2,7,1,7,1,5,15,7,2
390,p,8.82,2,1,0,0,3,15,7,7.84,13.76,7,2,7,1,7,1,5,15,7,1
391,p,7.33,2,1,0,0,3,15,7,8.29,14.74,7,2,7,1,7,1,5,15,7,1
392,p,8.5,2,1,0,0,3,15,7,6.69,13.83,7,2,7,1,7,1,5,15,7,2
393,p,8.07,2,1,0,0,3,15,7,7.98,15.37,7,2,7,1,7,1,5,15,7,1
394,p,6.85,2,1,0,0,3,15,7,7.83,13.03,7,2,7,1,7,1,5,15,7,1
395,p,7.44,5,1,0,0,3,15,7,8.58,15.59,7,2,7,1,7,1,5,15,7,2
396,p,7.19,2,1,0,0,3,15,7,7.24,17.2,7,2,7,1,7,1,5,15,7,2
397,p,7.07,2,1,0,0,3,15,7,8.82,18.08,7,2,7,1,7,1,5,15,7,2
398,p,7.81,2,1,0,0,3,15,7,8.12,14.57,7,2,7,1,7,1,5,15,7,2
399,p,6.08,2,1,0,0,3,15,7,7.71,14.72,7,2,7,1,7,1,5,15,7,2
400,p,8.01,2,1,0,0,3,15,7,8.81,14.45,7,2,7,1,7,1,5,15,7,2
401,p,7.5,5,1,0,0,3,15,7,8.88,15.87,7,2,7,1,7,1,5,15,7,1
402,p,8.47,2,1,0,0,3,15,7,9.3,16.31,7,2,7,1,7,1,5,15,7,1
403,p,6.36,2,1,0,0,3,15,7,6.01,12.19,7,2,7,1,7,1,5,15,7,2
404,p,7.53,5,1,0,0,3,15,7,8.3,15.86,7,2,7,1,7,1,5,15,7,1
405,p,7.62,5,1,0,0,3,15,7,8.19,15.52,7,2,7,1,7,1,5,15,7,1
406,p,6.18,5,1,0,0,3,15,7,7.98,14.28,7,2,7,1,7,1,5,15,7,1
407,p,6.67,5,1,0,0,3,15,7,9.1,15.35,7,2,7,1,7,1,5,15,7,2
408,p,5.61,2,1,0,0,3,15,7,7.23,10.48,7,2,7,1,7,1,5,15,7,2
409,p,8.08,2,1,0,0,3,15,7,7.87,14.49,7,2,7,1,7,1,5,15,7,2
410,p,6.37,5,1,0,0,3,15,7,8.65,16.68,7,2,7,1,7,1,5,15,7,1
411,p,6.25,5,1,0,0,3,15,7,6.99,14.21,7,2,7,1,7,1,5,15,7,1
412,p,6.8,2,1,0,0,3,15,7,7.24,12.94,7,2,7,1,7,1,5,15,7,2
413,p,6.71,2,1,0,0,3,15,7,7.09,14.96,7,2,7,1,7,1,5,15,7,2
414,p,8.38,2,1,0,0,3,15,7,8.16,15.38,7,2,7,1,7,1,5,15,7,2
415,p,6.52,2,1,0,0,3,15,7,7.29,12.43,7,2,7,1,7,1,5,15,7,1
416,p,5.73,5,1,0,0,3,15,7,6.83,14.08,7,2,7,1,7,1,5,15,7,2
417,p,8.03,2,1,0,0,3,15,7,7.82,13.89,7,2,7,1,7,1,5,15,7,1
418,p,8.25,2,1,0,0,3,15,7,7.05,14.58,7,2,7,1,7,1,5,15,7,2
419,p,9.0,5,1,0,0,3,15,7,8.79,16.28,7,2,7,1,7,1,5,15,7,1
420,p,7.97,5,1,0,0,3,15,7,8.0,13.26,7,2,7,1,7,1,5,15,7,1
421,p,7.45,2,1,0,0,3,15,7,8.56,14.67,7,2,7,1,7,1,5,15,7,1
422,p,6.27,5,1,0,0,3,15,7,8.18,13.41,7,2,7,1,7,1,5,15,7,2
423,p,7.38,5,1,0,0,3,15,7,8.33,12.98,7,2,7,1,7,1,5,15,7,2
424,p,7.02,5,1,0,0,3,15,7,7.75,15.3,7,2,7,1,7,1,5,15,7,2
425,p,6.9,5,1,0,0,3,15,7,7.46,13.54,7,2,7,1,7,1,5,15,7,1
426,p,7.22,5,1,0,0,3,15,7,8.01,15.3,7,2,7,1,7,1,5,15,7,2
427,p,7.67,2,1,0,0,3,15,7,7.85,13.84,7,2,7,1,7,1,5,15,7,2
428,p,7.83,2,1,0,0,3,15,7,7.92,16.02,7,2,7,1,7,1,5,15,7,1
429,p,6.11,2,1,0,0,3,15,7,7.53,14.06,7,2,7,1,7,1,5,15,7,2
430,p,7.81,5,1,0,0,3,15,7,7.8,14.7,7,2,7,1,7,1,5,15,7,1
431,p,6.59,2,1,0,0,3,15,7,8.28,15.21,7,2,7,1,7,1,5,15,7,1
432,p,6.59,2,1,0,0,3,15,7,8.58,12.09,7,2,7,1,7,1,5,15,7,1
433,p,8.66,5,1,0,0,3,15,7,8.87,16.85,7,2,7,1,7,1,5,15,7,1
434,p,7.9,2,1,0,0,3,15,7,8.57,18.02,7,2,7,1,7,1,5,15,7,1
435,p,6.69,2,1,0,0,3,15,7,7.4,14.25,7,2,7,1,7,1,5,15,7,1
436,p,7.58,2,1,0,0,3,15,7,8.89,15.76,7,2,7,1,7,1,5,15,7,2
437,p,7.22,5,1,0,0,3,15,7,8.41,15.87,7,2,7,1,7,1,5,15,7,1
438,p,7.37,2,1,0,0,3,15,7,7.22,14.66,7,2,7,1,7,1,5,15,7,1
439,p,7.76,2,1,0,0,3,15,7,7.37,13.72,7,2,7,1,7,1,5,15,7,2
440,p,6.84,5,1,0,0,3,15,7,7.71,15.62,7,2,7,1,7,1,5,15,7,2
441,p,7.7,5,1,0,0,3,15,7,9.6,18.0,7,2,7,1,7,1,5,15,7,2
442,p,9.14,5,1,0,0,3,15,7,9.13,18.81,7,2,7,1,7,1,5,15,7,1
443,p,7.94,5,1,0,0,3,15,7,9.24,15.9,7,2,7,1,7,1,5,15,7,2
444,p,6.37,2,1,0,0,3,15,7,7.38,13.26,7,2,7,1,7,1,5,15,7,1
445,p,7.25,2,1,0,0,3,15,7,8.54,15.42,7,2,7,1,7,1,5,15,7,2
446,p,8.28,5,1,0,0,3,15,7,8.03,13.89,7,2,7,1,7,1,5,15,7,2
447,p,7.18,2,1,0,0,3,15,7,7.54,15.97,7,2,7,1,7,1,5,15,7,1
448,p,5.5,5,1,0,0,3,15,7,6.28,10.99,7,2,7,1,7,1,5,15,7,2
449,p,7.0,5,1,0,0,3,15,7,7.22,12.09,7,2,7,1,7,1,5,15,7,1
450,p,6.4,2,1,0,0,3,15,7,7.27,14.66,7,2,7,1,7,1,5,15,7,2
451,p,8.54,5,1,0,0,3,15,7,7.34,12.73,7,2,7,1,7,1,5,15,7,1
452,p,8.18,5,1,0,0,3,15,7,8.19,14.26,7,2,7,1,7,1,5,15,7,1
453,p,8.41,5,1,0,0,3,15,7,8.35,15.84,7,2,7,1,7,1,5,15,7,1
454,p,7.43,2,1,0,0,3,15,7,8.25,14.89,7,2,7,1,7,1,5,15,7,2
455,p,7.59,5,1,0,0,3,15,7,7.86,12.64,7,2,7,1,7,1,5,15,7,2
456,p,7.52,5,1,0,0,3,15,7,8.63,18.21,7,2,7,1,7,1,5,15,7,2
457,p,8.1,5,1,0,0,3,15,7,8.07,13.67,7,2,7,1,7,1,5,15,7,1
458,p,6.87,2,1,0,0,3,15,7,7.31,14.17,7,2,7,1,7,1,5,15,7,2
459,p,6.91,2,1,0,0,3,15,7,8.16,16.1,7,2,7,1,7,1,5,15,7,1
460,p,8.0,2,1,0,0,3,15,7,7.58,15.87,7,2,7,1,7,1,5,15,7,2
461,p,8.48,5,1,0,0,3,15,7,8.75,16.35,7,2,7,1,7,1,5,15,7,1
462,p,7.47,5,1,0,0,3,15,7,9.1,15.54,7,2,7,1,7,1,5,15,7,2
463,p,7.72,5,1,0,0,3,15,7,8.98,17.12,7,2,7,1,7,1,5,15,7,1
464,p,6.29,5,1,0,0,3,15,7,7.56,13.69,7,2,7,1,7,1,5,15,7,1
465,p,7.24,2,1,0,0,3,15,7,8.56,14.83,7,2,7,1,7,1,5,15,7,1
466,p,8.2,5,1,0,0,3,15,7,8.5,16.31,7,2,7,1,7,1,5,15,7,2
467,p,8.59,5,1,0,0,3,15,7,7.53,16.05,7,2,7,1,7,1,5,15,7,2
468,p,7.43,5,1,0,0,3,15,7,8.36,16.23,7,2,7,1,7,1,5,15,7,1
469,p,7.86,2,1,0,0,3,15,7,7.4,13.4,7,2,7,1,7,1,5,15,7,1
470,p,9.89,2,1,0,0,3,15,7,10.09,20.18,7,2,7,1,7,1,5,15,7,1
471,p,8.61,5,1,0,0,3,15,7,8.45,15.72,7,2,7,1,7,1,5,15,7,1
472,p,7.17,2,1,0,0,3,15,7,7.4,15.23,7,2,7,1,7,1,5,15,7,1
473,p,7.08,2,1,0,0,3,15,7,7.84,14.57,7,2,7,1,7,1,5,15,7,1
474,p,6.57,2,1,0,0,3,15,7,7.84,13.75,7,2,7,1,7,1,5,15,7,2
475,p,7.7,2,1,0,0,3,15,7,7.65,14.9,7,2,7,1,7,1,5,15,7,1
476,p,7.21,2,1,0,0,3,15,7,8.12,14.11,7,2,7,1,7,1,5,15,7,2
477,p,7.83,5,1,0,0,3,15,7,8.84,15.88,7,2,7,1,7,1,5,15,7,1
478,p,7.53,2,1,0,0,3,15,7,7.79,16.13,7,2,7,1,7,1,5,15,7,2
479,p,7.93,5,1,0,0,3,15,7,7.78,14.43,7,2,7,1,7,1,5,15,7,1
480,p,7.93,2,1,0,0,3,15,7,7.58,14.61,7,2,7,1,7,1,5,15,7,2
481,p,8.7,2,1,0,0,3,15,7,8.62,16.83,7,2,7,1,7,1,5,15,7,1
482,p,7.09,5,1,0,0,3,15,7,7.71,12.91,7,2,7,1,7,1,5,15,7,1
483,p,8.35,2,1,0,0,3,15,7,8.79,18.48,7,2,7,1,7,1,5,15,7,1
484,p,6.15,2,1,0,0,3,15,7,7.45,13.62,7,2,7,1,7,1,5,15,7,2
485,p,6.06,5,1,0,0,3,15,7,6.99,11.9,7,2,7,1,7,1,5,15,7,2
486,p,7.69,5,1,0,0,3,15,7,8.65,15.55,7,2,7,1,7,1,5,15,7,1
487,p,6.92,2,1,0,0,3,15,7,9.18,18.11,7,2,7,1,7,1,5,15,7,2
488,p,7.67,2,1,0,0,3,15,7,7.3,14.32,7,2,7,1,7,1,5,15,7,2
489,p,6.79,5,1,0,0,3,15,7,7.47,13.65,7,2,7,1,7,1,5,15,7,1
490,p,6.83,2,1,0,0,3,15,7,8.87,16.22,7,2,7,1,7,1,5,15,7,1
491,p,6.38,2,1,0,0,3,15,7,8.43,14.68,7,2,7,1,7,1,5,15,7,2
492,p,6.93,2,1,0,0,3,15,7,7.13,13.59,7,2,7,1,7,1,5,15,7,2
493,p,7.71,2,1,0,0,3,15,7,7.47,13.22,7,2,7,1,7,1,5,15,7,1
494,p,8.43,2,1,0,0,3,15,7,8.61,17.4,7,2,7,1,7,1,5,15,7,2
495,p,7.25,5,1,0,0,3,15,7,8.74,16.56,7,2,7,1,7,1,5,15,7,1
496,p,7.7,2,1,0,0,3,15,7,8.22,16.29,7,2,7,1,7,1,5,15,7,1
497,p,7.83,5,1,0,0,3,15,7,7.78,13.22,7,2,7,1,7,1,5,15,7,2
498,p,7.75,5,1,0,0,3,15,7,8.8,16.71,7,2,7,1,7,1,5,15,7,2
499,p,8.94,5,1,0,0,3,15,7,9.75,20.04,7,2,7,1,7,1,5,15,7,2
500,p,6.34,2,1,0,0,3,15,7,7.75,15.82,7,2,7,1,7,1,5,15,7,2
501,p,5.85,2,1,0,0,3,15,7,6.96,11.62,7,2,7,1,7,1,5,15,7,1
502,p,7.54,2,1,0,0,3,15,7,7.37,14.53,7,2,7,1,7,1,5,15,7,1
503,p,6.96,2,1,0,0,3,15,7,8.48,18.23,7,2,7,1,7,1,5,15,7,2
504,p,8.0,2,1,0,0,3,15,7,8.09,15.26,7,2,7,1,7,1,5,15,7,1
505,p,8.76,5,1,0,0,3,15,7,7.94,17.4,7,2,7,1,7,1,5,15,7,1
506,p,7.42,2,1,0,0,3,15,7,8.34,16.0,7,2,7,1,7,1,5,15,7,2
507,p,6.71,5,1,0,0,3,15,7,7.42,14.02,7,2,7,1,7,1,5,15,7,1
508,p,7.13,5,1,0,0,3,15,7,7.17,13.12,7,2,7,1,7,1,5,15,7,2
509,p,8.33,5,1,0,0,3,15,7,7.59,16.06,7,2,7,1,7,1,5,15,7,2
510,p,7.24,2,1,0,0,3,15,7,8.66,15.56,7,2,7,1,7,1,5,15,7,1
511,p,8.7,2,1,0,0,3,15,7,8.67,17.02,7,2,7,1,7,1,5,15,7,2
512,p,7.66,2,1,0,0,3,15,7,8.36,16.23,7,2,7,1,7,1,5,15,7,2
513,p,8.14,5,1,0,0,3,15,7,7.46,14.82,7,2,7,1,7,1,5,15,7,2
514,p,7.42,5,1,0,0,3,15,7,7.82,16.31,7,2,7,1,7,1,5,15,7,1
515,p,8.01,2,1,0,0,3,15,7,8.08,15.84,7,2,7,1,7,1,5,15,7,1
516,p,7.71,5,1,0,0,3,15,7,7.19,11.56,7,2,7,1,7,1,5,15,7,2
517,p,7.94,5,1,0,0,3,15,7,8.19,16.61,7,2,7,1,7,1,5,15,7,1
518,p,8.53,2,1,0,0,3,15,7,8.66,15.8,7,2,7,1,7,1,5,15,7,1
519,p,7.82,2,1,0,0,3,15,7,7.97,14.3,7,2,7,1,7,1,5,15,7,2
520,p,7.18,5,1,0,0,3,15,7,7.46,15.77,7,2,7,1,7,1,5,15,7,1
521,p,6.91,2,1,0,0,3,15,7,8.12,14.63,7,2,7,1,7,1,5,15,7,1
522,p,7.69,5,1,0,0,3,15,7,9.26,18.08,7,2,7,1,7,1,5,15,7,2
523,p,7.39,2,1,0,0,3,15,7,7.66,13.81,7,2,7,1,7,1,5,15,7,2
524,p,8.05,5,1,0,0,3,15,7,8.66,16.12,7,2,7,1,7,1,5,15,7,1
525,p,6.26,2,1,0,0,3,15,7,7.63,12.84,7,2,7,1,7,1,5,15,7,1
526,p,7.17,5,1,0,0,3,15,7,7.94,14.74,7,2,7,1,7,1,5,15,7,2
527,p,7.52,5,1,0,0,3,15,7,8.06,14.48,7,2,7,1,7,1,5,15,7,2
528,p,7.56,5,1,0,0,3,15,7,7.76,16.14,7,2,7,1,7,1,5,15,7,1
529,p,8.43,5,1,0,0,3,15,7,8.16,17.47,7,2,7,1,7,1,5,15,7,2
530,p,6.43,2,1,0,0,3,15,7,6.84,13.03,7,2,7,1,7,1,5,15,7,1
531,p,7.97,5,1,0,0,3,15,7,7.35,13.43,7,2,7,1,7,1,5,15,7,2
532,p,8.54,5,1,0,0,3,15,7,9.49,17.22,7,2,7,1,7,1,5,15,7,1
533,p,6.05,2,1,0,0,3,15,7,7.31,14.96,7,2,7,1,7,1,5,15,7,2
534,p,8.84,5,1,0,0,3,15,7,8.12,16.65,7,2,7,1,7,1,5,15,7,1
535,p,6.29,5,1,0,0,3,15,7,6.37,13.51,7,2,7,1,7,1,5,15,7,2
536,p,9.15,5,1,0,0,3,15,7,8.16,14.71,7,2,7,1,7,1,5,15,7,1
537,p,6.59,2,1,0,0,3,15,7,7.08,15.42,7,2,7,1,7,1,5,15,7,1
538,p,7.38,5,1,0,0,3,15,7,8.73,17.96,7,2,7,1,7,1,5,15,7,2
539,p,7.61,2,1,0,0,3,15,7,7.94,15.11,7,2,7,1,7,1,5,15,7,2
540,p,9.06,2,1,0,0,3,15,7,8.11,17.08,7,2,7,1,7,1,5,15,7,1
541,p,7.31,2,1,0,0,3,15,7,6.75,12.94,7,2,7,1,7,1,5,15,7,2
542,p,8.19,5,1,0,0,3,15,7,7.42,13.65,7,2,7,1,7,1,5,15,7,1
543,p,7.86,2,1,0,0,3,15,7,8.32,16.44,7,2,7,1,7,1,5,15,7,2
544,p,8.03,2,1,0,0,3,15,7,8.78,16.77,7,2,7,1,7,1,5,15,7,2
545,p,8.38,2,1,0,0,3,15,7,9.13,17.14,7,2,7,1,7,1,5,15,7,1
546,p,6.44,5,1,0,0,3,15,7,8.12,15.42,7,2,7,1,7,1,5,15,7,1
547,p,7.33,5,1,0,0,3,15,7,7.11,11.91,7,2,7,1,7,1,5,15,7,1
548,p,7.97,5,1,0,0,3,15,7,8.22,14.95,7,2,7,1,7,1,5,15,7,2
549,p,7.13,2,1,0,0,3,15,7,8.93,18.96,7,2,7,1,7,1,5,15,7,1
550,p,7.02,2,1,0,0,3,15,7,6.7,11.31,7,2,7,1,7,1,5,15,7,1
551,p,8.6,2,1,0,0,3,15,7,7.39,14.85,7,2,7,1,7,1,5,15,7,1
552,p,8.22,2,1,0,0,3,15,7,8.36,15.0,7,2,7,1,7,1,5,15,7,1
